route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
12,13,1,Chamorra,0,,17481
35,11,2,Centro,1,,19442
14,21,3,Centro,1,,13082
14,21,4,Trapiche,0,,13081
14,21,5,Centro,1,,13082
14,21,6,Trapiche,0,,13081
48,11,7,Centro,1,,14402
12,13,8,Centro,1,,17488
14,21,9,Centro,1,,13082
14,21,10,Trapiche,0,,13081
14,21,11,Centro,1,,13082
13,21,12,Chamorra Barreira,0,,19941
13,21,13,Centro,1,,19942
11,21,14,Centro,1,,14022
11,21,15,Courelas,0,,14021
16,13,16,Jamboto-Courelas Via Viveiros,0,,19741
13,11,17,Chamorra Barreira,0,,19951
55,11,18,Centro,1,,20062
48,11,19,ZN Industrial,0,,14401
75,21,20,Centro,1,,12702
59,21,21,Fundoa,0,,19521
75,21,22,Álamos - V. Achada,0,,12701
55,21,23,Ribeira Grande,0,,20061
13,21,24,Centro,1,,19952
76,21,25,Papagaio Verde,0,,20161
76,21,26,Centro - D. Carlos I,1,,20162
76,21,27,Papagaio Verde,0,,20161
76,21,28,Centro - D. Carlos I,1,,20162
16,13,29,Centro,1,,19384
59,11,30,Fundoa,0,,19523
48,11,31,Centro,1,,14402
50,11,32,Quinta da Rocha S. Gonçalo,0,,18121
50,13,33,Centro,1,,18124
50,11,34,Centro,1,,18122
59,11,35,Universidade - Fundoa,0,,20043
51,11,36,Centro,1,,20024
59,11,37,Universidade - Fundoa,0,,20043
50,11,38,Quinta da Rocha S. Gonçalo,0,,18121
59,21,39,Universidade - Fundoa,0,,20043
59,21,40,Centro - Universidade,1,,20044
50,11,41,Centro,1,,18122
59,11,42,,1,,20046
73,11,43,Lombada - Pizo,0,,19901
73,11,44,Centro,1,,19902
73,11,45,Lombada - Pizo,0,,19901
59,21,46,Centro,1,,19530
13,21,47,Centro,1,,19952
40,21,48,Centro,1,,5806
50,13,49,Quinta da Rocha,0,,18123
50,21,50,Quinta da Rocha,0,,18123
50,21,51,Centro,1,,18124
41,13,52,Balancal,0,,19341
41,13,53,Centro,1,,19342
50,23,54,Quinta da Rocha,0,,18123
50,23,55,Centro,1,,18124
41,23,56,Balancal,0,,19341
41,23,57,Centro,1,,19342
39,21,58,Teleférico J. Botanico,0,,17221
38,21,59,Jardim Botânico,0,,20401
15,21,60,Centro,1,,20182
45,22,61,Palheiro Ferreiro Via Ribeiro da Quinta,0,,16901
15,11,62,Centro,1,,20182
24,23,63,Lev. Corujeira - Cº Marcos,0,,18163
15,21,64,Centro,1,,20182
24,23,65,Centro,1,,18164
24,13,66,Lev. Corujeira - Cº Marcos,0,,18163
24,13,67,Centro,1,,18164
17,13,68,Álamos,0,,18141
17,13,69,Centro,1,,10864
17,23,70,Álamos,0,,18141
17,23,71,Centro,1,,10864
29,23,72,Babosas,0,,19781
29,23,73,Centro - D. Carlos I,1,,19782
61,22,74,Centro,1,,13842
11,23,75,Courelas,0,,14021
17,21,76,Álamos,0,,18141
11,23,77,Centro,1,,14022
29,23,78,Babosas,0,,19781
29,23,79,Centro - D. Carlos I,1,,19782
29,13,80,Babosas,0,,19781
29,13,81,Centro - D. Carlos I,1,,19782
11,13,82,Courelas,0,,14021
16,21,83,Jamboto-Courelas Via Viveiros,0,,19741
16,21,84,Centro,1,,19742
16,21,85,Jamboto-Courelas Via Viveiros,0,,19383
75,22,86,Álamos - V. Achada,0,,12701
75,22,87,Centro,1,,12702
12,21,88,Chamorra,0,,17481
17,21,89,Centro,1,,18142
61,22,90,Centro,1,,13842
61,22,91,Três Paus Via Courelas,0,,13841
12,21,92,Centro,1,,17482
61,22,93,Três Paus Via STA Quitéria,0,,16081
61,22,94,Centro,1,,16082
61,22,95,Três Paus Via Courelas,0,,13841
61,22,96,Centro,1,,13842
61,22,97,Três Paus Via STA Quitéria,0,,16081
61,22,98,Centro,1,,16082
61,22,99,Três Paus Via Courelas,0,,13841
61,22,100,Centro,1,,13842
61,22,101,Três Paus Via STA Quitéria,0,,16081
61,22,102,Centro,1,,16082
61,22,103,Três Paus Via Courelas,0,,13841
61,22,104,Centro,1,,13842
61,22,105,Três Paus Via STA Quitéria,0,,16081
61,22,106,Centro,1,,16082
61,22,107,Três Paus Via Courelas,0,,13841
61,22,108,Centro,1,,13842
61,22,109,Três Paus Via STA Quitéria,0,,16081
61,22,110,Centro,1,,16082
61,22,111,Três Paus Via Courelas,0,,13841
61,22,112,Centro,1,,13842
61,22,113,Três Paus Via STA Quitéria,0,,16081
9,22,114,STA Quitéria,0,,19683
9,22,115,STA Quitéria,0,,19683
9,22,116,STA Quitéria,0,,19683
9,22,117,STA Quitéria,0,,19683
9,22,118,STA Quitéria,0,,19683
72,23,119,Ponta da Cruz - Linha Verde,0,,20421
59,23,120,,1,,19522
72,23,121,Ponta da Cruz - Linha Verde,0,,20421
72,23,122,Ponta da Cruz - Linha Verde,0,,20421
29,12,123,Babosas,0,,19781
29,12,124,Centro - D. Carlos I,1,,19782
77,12,125,Romeiras,0,,20163
77,12,126,Praia Formosa,1,,20164
77,12,127,Romeiras,0,,20163
77,12,128,Praia Formosa,1,,20164
16,12,129,Jamboto-Courelas Via Viveiros,0,,19741
16,12,130,Centro,1,,19742
45,12,131,Palheiro Ferreiro Via Ribeiro da Quinta,0,,16901
45,12,132,Centro,1,,16902
8,22,133,Travessa do Pomar,0,,8601
13,12,134,Chamorra Barreira,0,,19951
24,22,135,Centro,1,,18162
24,22,136,Lev. Corujeira - Via Pena,0,,18161
24,22,137,Centro,1,,18162
55,12,138,Centro,1,,20062
24,22,139,Lev. Corujeira - Via Pena,0,,18161
13,12,140,Chamorra Barreira,0,,19951
59,12,141,Fundoa,0,,18243
8,22,142,Centro,1,,8602
35,12,143,D. João,0,,19441
35,12,144,Centro,1,,19442
24,12,145,Lev. Corujeira - Via Pena,0,,18161
55,12,146,Centro,1,,20062
13,12,147,Chamorra Barreira,0,,19941
13,12,148,Centro,1,,19942
24,12,149,Centro,1,,18162
24,12,150,Lev. Corujeira - Via Pena,0,,18161
24,12,151,Centro,1,,18162
24,12,152,Lev. Corujeira - Via Pena,0,,18161
24,12,153,Centro,1,,18162
13,12,154,Chamorra Barreira,0,,19951
55,12,155,Centro,1,,20062
59,22,156,Centro,1,,19530
55,22,157,Ribeira Grande,0,,20061
9,22,158,STA Quitéria,0,,19683
17,22,159,Álamos,0,,18141
17,22,160,Centro,1,,18142
13,22,161,Chamorra Barreira,0,,19951
9,22,162,Centro,1,,19684
8,12,163,Travessa do Pomar,0,,8601
8,12,164,Centro,1,,8602
55,22,165,Centro,1,,20062
73,22,166,Centro,1,,19902
13,22,167,Chamorra Barreira,0,,19951
55,22,168,Centro,1,,20062
9,12,169,STA Quitéria,0,,19683
13,22,170,Chamorra Barreira,0,,19941
54,22,171,Nazaré Via Virtudes,0,,17981
54,22,172,Centro,1,,17982
13,22,173,Centro,1,,19942
13,22,174,Chamorra Barreira,0,,19951
55,22,175,Centro,1,,20062
13,22,176,Centro,1,,19952
11,13,177,Centro,1,,14022
29,13,178,Babosas,0,,19781
72,22,179,Ponta da Cruz - Linha Verde,0,,20421
29,13,180,Centro - D. Carlos I,1,,19782
11,13,181,Courelas,0,,14021
72,22,182,Ponta da Cruz - Linha Verde,0,,20421
72,22,183,Ponta da Cruz - Linha Verde,0,,20421
59,13,184,Universidade - Fundoa,0,,20045
54,13,185,Nazaré Via Virtudes,0,,17981
48,22,186,ZN Industrial,0,,19981
48,22,187,Centro,1,,19982
56,22,188,S João Latrão,0,,20221
56,22,189,Centro,1,,20222
9,22,190,STA Quitéria,0,,19683
54,13,191,Centro,1,,17982
54,13,192,Nazaré Via Virtudes,0,,17981
54,13,193,Centro,1,,17982
74,22,194,ESCL S Martinho,0,,19881
74,22,195,Centro - Linha Verde,1,,19882
74,22,196,ESCL S Martinho,0,,19881
74,22,197,Centro - Linha Verde,1,,19882
74,22,198,ESCL S Martinho,0,,19881
74,22,199,Centro - Linha Verde,1,,19882
74,22,200,ESCL S Martinho,0,,19881
74,22,201,Centro - Linha Verde,1,,19882
51,13,202,Alegria,0,,20023
51,13,203,Centro,1,,20024
42,13,204,Canto do Muro,0,,20081
42,13,205,Centro,1,,20082
33,13,206,LEV STA Luzia,0,,19321
33,13,207,Centro,1,,19324
74,22,208,Centro - Linha Verde,1,,19882
74,22,209,ESCL S Martinho,0,,19881
74,22,210,Centro - Linha Verde,1,,19882
74,22,211,ESCL S Martinho,0,,19881
74,22,212,Centro - Linha Verde,1,,19882
74,22,213,ESCL S Martinho,0,,19881
74,22,214,Centro - Linha Verde,1,,19882
72,22,215,Ponta da Cruz - Linha Verde,0,,20421
72,22,216,Ponta da Cruz - Linha Verde,0,,20421
72,22,217,Ponta da Cruz - Linha Verde,0,,20421
72,22,218,Ponta da Cruz - Linha Verde,0,,20421
50,13,219,Quinta da Rocha S. Gonçalo,0,,18121
50,13,220,Centro,1,,18122
42,13,221,Canto do Muro,0,,20081
42,13,222,Centro,1,,20082
54,13,223,Nazaré Via Virtudes,0,,17981
74,22,224,ESCL S Martinho,0,,19881
74,22,225,Centro - Linha Verde,1,,19882
74,22,226,ESCL S Martinho,0,,19881
74,22,227,Centro - Linha Verde,1,,19882
74,22,228,ESCL S Martinho,0,,19881
74,22,229,Centro - Linha Verde,1,,19882
74,22,230,ESCL S Martinho,0,,19881
74,22,231,Centro - Linha Verde,1,,19882
54,13,232,Centro,1,,17982
24,13,233,Lev. Corujeira - Via Pena,0,,18161
13,13,234,,1,,19946
13,13,235,,1,,19946
13,13,236,,1,,19946
13,21,237,Chamorra Barreira,0,,19951
59,22,238,,1,,19522
61,21,239,Três Paus Via STA Quitéria,0,,16081
61,21,240,Centro,1,,16082
38,21,241,Centro,1,,5782
38,21,242,Jardim Botânico,0,,5781
38,21,243,Centro,1,,5782
39,21,244,Teleférico J. Botanico,0,,17221
39,21,245,Centro,1,,17222
39,21,246,Teleférico J. Botanico,0,,17221
39,21,247,Centro,1,,17222
72,22,248,Ponta da Cruz - Linha Verde,0,,20421
38,21,249,Jardim Botânico,0,,5781
38,21,250,Centro,1,,5782
39,21,251,Teleférico J. Botanico,0,,17221
39,21,252,Centro,1,,17222
38,21,253,Jardim Botânico,0,,5781
38,21,254,Centro,1,,5782
39,21,255,Teleférico J. Botanico,0,,17221
39,21,256,Centro,1,,17222
72,22,257,Ponta da Cruz - Linha Verde,0,,20421
72,22,258,Ponta da Cruz - Linha Verde,0,,20421
72,22,259,Ponta da Cruz - Linha Verde,0,,20421
71,22,260,Ponta Laranjeira - Linha Verde,0,,19581
71,22,261,Centro - Linha Verde,1,,19582
72,22,262,Ponta da Cruz - Linha Verde,0,,20421
71,22,263,Ponta Laranjeira - Linha Verde,0,,19581
71,22,264,Centro - Linha Verde,1,,19582
77,22,265,Romeiras,0,,20163
77,22,266,Romeiras,0,,20163
61,11,267,Três Paus Via STA Quitéria,0,,16081
9,21,268,STA Quitéria,0,,19683
62,22,269,Caminho Trapiche,1,,19206
62,22,270,Lombo Aguiares,0,,19205
62,22,271,Caminho Trapiche,1,,19208
62,22,272,Lombo Aguiares,0,,19205
62,22,273,Caminho Trapiche,1,,19206
62,22,274,Lombo Aguiares,0,,19207
62,22,275,Caminho Trapiche,1,,19206
9,21,276,Centro,1,,19684
9,11,277,STA Quitéria,0,,19683
59,21,278,Fundoa,0,,18243
62,22,279,Lombo Aguiares,0,,19207
59,11,280,Fundoa,0,,18243
62,22,281,Caminho Trapiche,1,,19206
62,22,282,Lombo Aguiares,0,,19207
62,22,283,Caminho Trapiche,1,,19206
62,22,284,Lombo Aguiares,0,,19207
62,22,285,Caminho Trapiche,1,,19206
62,22,286,Lombo Aguiares,0,,19207
62,22,287,Caminho Trapiche,1,,19206
62,22,288,Caminho Trapiche,1,,19206
62,22,289,Lombo Aguiares,0,,19207
9,11,290,Centro,1,,19684
95,21,291,São Martinho,0,,20301
8,21,292,Travessa do Pomar,0,,8601
77,22,293,Romeiras,0,,20163
77,22,294,Romeiras,0,,20163
95,21,295,São Martinho,0,,20301
8,21,296,Centro,1,,8602
95,21,297,São Martinho,0,,20301
8,11,298,Travessa do Pomar,0,,8601
95,21,299,São Martinho,0,,20301
8,11,300,Centro,1,,8602
62,22,301,Caminho Trapiche,1,,19206
62,22,302,Lombo Aguiares,0,,19207
62,22,303,Caminho Trapiche,1,,19206
62,22,304,Lombo Aguiares,0,,19207
62,22,305,Galeão,1,,16126
62,22,306,Lombo Aguiares,0,,19207
62,22,307,Galeão,1,,16126
64,22,308,São Roque,1,,17462
64,22,309,São Roque,1,,17462
64,22,310,São Roque,1,,17462
64,22,311,São Roque,1,,17462
64,22,312,São Roque,1,,17462
64,22,313,São Roque,1,,17462
64,22,314,São Roque,1,,17462
64,22,315,São Roque,1,,17462
64,22,316,São Roque,1,,17462
64,22,317,São Roque,1,,17462
64,22,318,São Roque,1,,17462
64,22,319,São Roque,1,,17462
42,21,320,Canto do Muro,0,,20081
34,21,321,Caminho de Ferro,0,,18361
42,21,322,Centro,1,,20082
42,11,323,Canto do Muro,0,,20081
42,11,324,Centro,1,,20082
42,21,325,Centro,1,,20082
42,21,326,Canto do Muro,0,,20081
42,21,327,Centro,1,,20082
27,21,328,Centro,1,,20122
64,13,329,São Roque,1,,17462
25,21,330,Monte Via C Dentro Lombos e Lajinhas,0,,19503
64,13,331,São Roque,1,,17462
64,13,332,São Roque,1,,17462
64,13,333,São Roque,1,,17462
51,11,334,Alegria,0,,20023
51,11,335,Centro,1,,20024
42,11,336,Canto do Muro,0,,20081
42,11,337,Centro,1,,20082
59,11,338,Universidade - Fundoa,0,,20043
34,11,339,Caminho de Ferro,0,,18361
50,21,340,Quinta da Rocha,0,,18123
50,21,341,Centro,1,,18124
34,11,342,Centro,1,,18362
34,11,343,Caminho de Ferro,0,,18361
34,11,344,Centro,1,,18362
9,21,345,STA Quitéria,0,,19683
9,21,346,Centro,1,,19684
51,11,347,Alegria,0,,20023
51,11,348,Centro,1,,20024
38,21,349,Jardim Botânico,0,,5781
59,21,350,Fundoa,0,,19523
16,21,351,Jamboto-Courelas Via Viveiros,0,,19741
11,13,352,Centro,1,,14022
59,21,353,Fundoa,0,,19523
71,21,354,Ponta Laranjeira - Linha Verde,0,,19581
16,21,355,Centro,1,,19742
71,21,356,Centro - Linha Verde,1,,19582
72,21,357,Ponta da Cruz - Linha Verde,0,,20421
11,13,358,Courelas,0,,14021
11,13,359,Centro,1,,14022
45,13,360,Palheiro Ferreiro Via Ribeiro da Quinta,0,,16901
11,13,361,Courelas,0,,14021
45,13,362,Centro,1,,16902
64,21,363,Galeão,0,,17461
64,21,364,Galeão,0,,17461
64,21,365,Galeão,0,,17461
64,21,366,Galeão,0,,17461
64,21,367,Galeão,0,,17461
64,21,368,Galeão,0,,17461
64,21,369,Galeão,0,,17461
64,21,370,Galeão,0,,17461
16,13,371,Jamboto-Courelas Via Viveiros,0,,19741
16,13,372,Centro,1,,19742
10,21,373,STA Quitéria Via Madeira Shopping,0,,18341
10,21,374,Centro,1,,18342
10,21,375,STA Quitéria Via Madeira Shopping,0,,18341
10,21,376,Centro,1,,18342
10,21,377,STA Quitéria Via Madeira Shopping,0,,18341
10,21,378,Centro,1,,18342
10,21,379,STA Quitéria Via Madeira Shopping,0,,18341
10,21,380,Centro,1,,18342
10,21,381,STA Quitéria Via Madeira Shopping,0,,18341
10,21,382,Centro,1,,18342
10,21,383,Sta Quitéria - Via Madeira Shopping,0,,18343
59,21,384,Centro - Universidade,1,,20044
73,22,385,Lombada - Pizo,0,,19901
73,22,386,Centro,1,,19902
73,12,387,Lombada - Pizo,0,,19901
73,12,388,Centro,1,,19902
51,12,389,Centro,1,,20024
59,21,390,Centro,1,,10626
9,21,391,STA Quitéria,0,,19683
9,21,392,Centro,1,,19684
27,21,393,Monte Via LG Fonte,0,,19461
27,21,394,Centro,1,,19462
27,21,395,Monte Via LG Fonte,0,,19461
27,21,396,Centro,1,,19462
25,21,397,Monte Via Corujeira de Dentro,0,,19501
25,21,398,Monte Via C Dentro Lombos e Lajinhas,0,,19503
25,21,399,Centro,1,,19502
11,23,400,Centro,1,,14022
50,21,401,Quinta da Rocha S. Gonçalo,0,,18121
50,21,402,Centro,1,,18122
50,21,403,Quinta da Rocha,0,,18123
50,21,404,Centro,1,,18124
53,12,405,Nazaré Via Virtudes,0,,17961
53,12,406,Centro,1,,17962
54,12,407,Centro,1,,17982
53,12,408,Nazaré Via Virtudes,0,,17961
53,12,409,Centro,1,,17962
11,23,410,Courelas,0,,14021
11,23,411,Courelas,0,,14021
11,23,412,Centro,1,,14022
45,23,413,Palheiro Ferreiro Via Ribeiro da Quinta,0,,16901
38,12,414,Jardim Botânico,0,,5781
38,12,415,Centro,1,,5782
54,12,416,Nazaré Via Virtudes,0,,17981
54,12,417,Centro,1,,17982
41,12,418,Centro,1,,19342
61,21,419,Centro,1,,13842
61,21,420,Três Paus Via STA Quitéria,0,,16081
61,21,421,Centro,1,,16082
41,12,422,Balancal,0,,19341
41,12,423,Centro,1,,19342
61,21,424,Três Paus Via Courelas,0,,13841
61,21,425,Centro,1,,13842
45,23,426,Centro,1,,16902
16,23,427,Jamboto-Courelas Via Viveiros,0,,19741
16,23,428,Centro,1,,19742
12,13,429,Chamorra,0,,17481
12,13,430,Centro,1,,17482
41,12,431,Balancal,0,,19341
41,12,432,Centro,1,,19342
12,23,433,Chamorra,0,,17481
12,23,434,Centro,1,,17482
20,21,435,Centro,1,,9244
8,21,436,Travessa do Pomar,0,,19281
71,22,437,Ponta Laranjeira - Linha Verde,0,,19581
71,22,438,Ponta Laranjeira - Linha Verde,0,,19581
71,22,439,Ponta Laranjeira - Linha Verde,0,,19581
71,22,440,Centro - Linha Verde,1,,19582
71,22,441,Centro - Linha Verde,1,,19582
71,22,442,Centro - Linha Verde,1,,19582
71,22,443,Ponta Laranjeira - Linha Verde,0,,19581
71,22,444,Ponta Laranjeira - Linha Verde,0,,19581
71,22,445,Ponta Laranjeira - Linha Verde,0,,19581
71,22,446,Ponta Laranjeira - Linha Verde,0,,19581
71,22,447,Centro - Linha Verde,1,,19582
71,22,448,Centro - Linha Verde,1,,19582
71,22,449,Centro - Linha Verde,1,,19582
71,22,450,Centro - Linha Verde,1,,19582
74,22,451,ESCL S Martinho,0,,19881
74,22,452,Centro - Linha Verde,1,,19882
74,22,453,ESCL S Martinho,0,,19881
74,22,454,Centro - Linha Verde,1,,19882
74,22,455,ESCL S Martinho,0,,19881
74,22,456,Centro - Linha Verde,1,,19882
8,21,457,,1,,8566
20,21,458,Galeão - Escola,0,,9243
20,21,459,Centro (Via Viveiros),1,,20022
20,21,460,Galeão - Escola,0,,9243
20,21,461,Centro,1,,9244
72,22,462,Ponta da Cruz - Linha Verde,0,,20421
72,22,463,Ponta da Cruz - Linha Verde,0,,20421
72,22,464,Ponta da Cruz - Linha Verde,0,,20421
72,22,465,Ponta da Cruz - Linha Verde,0,,20421
24,23,466,Lev. Corujeira - Via Pena,0,,18161
24,23,467,Centro,1,,18162
24,13,468,Lev. Corujeira - Via Pena,0,,18161
24,13,469,Centro,1,,18162
12,23,470,Chamorra,0,,17481
12,23,471,Centro,1,,17488
72,22,472,Ponta da Cruz - Linha Verde,0,,20421
72,22,473,Ponta da Cruz - Linha Verde,0,,20421
16,23,474,Jamboto-Courelas Via Viveiros,0,,19741
72,22,475,Ponta da Cruz - Linha Verde,0,,20421
16,23,476,Centro,1,,19384
84,11,477,Camacha,0,,13221
81,11,478,Rochão Via Carreiras,0,,13181
45,22,479,Palheiro Ferreiro Via Ribeiro da Quinta,0,,16901
45,22,480,Centro,1,,16902
45,22,481,Centro,1,,16902
56,22,482,S João Latrão,0,,20221
56,22,483,Centro,1,,20222
73,12,484,Lombada - Pizo,0,,19901
73,12,485,Centro,1,,19902
73,12,486,Lombada - Pizo,0,,19901
73,12,487,Centro,1,,19902
53,12,488,Nazaré Via Virtudes,0,,17961
53,12,489,Centro,1,,17962
54,12,490,Nazaré Via Virtudes,0,,17981
54,12,491,Centro,1,,17982
41,12,492,Balancal,0,,19341
41,12,493,Centro,1,,19342
55,22,494,Centro,1,,20062
13,22,495,Chamorra Barreira,0,,19951
40,11,496,Rochinha,0,,5805
42,11,497,Canto do Muro,0,,20081
42,11,498,Centro,1,,20082
40,11,499,Centro,1,,5806
50,11,500,Quinta da Rocha,0,,18123
48,22,501,Centro,1,,14366
48,22,502,ZN Industrial,0,,14365
48,22,503,Centro,1,,14366
48,22,504,ZN Industrial,0,,19981
48,22,505,Centro,1,,19982
48,22,506,ZN Industrial,0,,19981
48,22,507,Centro,1,,19982
55,12,508,Centro,1,,20062
55,22,509,Centro,1,,20062
55,22,510,Centro,1,,20062
55,12,511,Centro,1,,20062
50,11,512,Centro,1,,18124
55,12,513,Centro,1,,20062
55,12,514,Ribeira Grande,0,,20061
13,12,515,Centro,1,,19952
17,12,516,Álamos,0,,18141
24,11,517,Lev. Corujeira - Via Pena,0,,18161
17,12,518,Centro,1,,18142
24,11,519,Centro,1,,18162
35,11,520,D. João,0,,19441
8,21,521,Centro,1,,8602
8,21,522,Travessa do Pomar,0,,8601
8,21,523,Centro,1,,8602
12,21,524,Chamorra,0,,17481
73,21,525,Lombada - Pizo,0,,19901
73,21,526,Centro,1,,19902
73,21,527,Lombada - Pizo,0,,19901
73,21,528,Centro,1,,19902
57,21,529,Monte Via Penteada,0,,19541
57,21,530,Nazaré - Via Penteada,1,,19544
57,21,531,Monte Via Corujeira Dentro,0,,19543
59,21,532,,1,,19522
48,11,533,ZN Industrial,0,,14365
54,21,534,Centro,1,,17982
54,21,535,Nazaré Via Virtudes,0,,17981
54,21,536,Centro,1,,17982
25,11,537,Monte Via Corujeira de Dentro,0,,19501
25,11,538,Centro,1,,15702
33,23,539,LEV STA Luzia,0,,19321
33,23,540,LEV STA Luzia,0,,19321
33,23,541,LEV STA Luzia,0,,19321
14,21,542,Trapiche,0,,13081
14,21,543,Centro,1,,11722
48,11,544,ZN Industrial,0,,19981
10,21,545,STA Quitéria Via Madeira Shopping,0,,18341
10,21,546,Centro,1,,18344
48,11,547,Centro,1,,19982
45,21,548,Centro,1,,16902
45,21,549,Palheiro Ferreiro Via Ribeiro da Quinta,0,,16901
45,21,550,Centro,1,,16902
49,23,551,ZN Industrial,0,,20101
49,23,552,Centro,1,,20102
16,23,553,Jamboto-Courelas Via Viveiros,0,,19741
16,23,554,Centro,1,,19742
54,23,555,Nazaré Via Virtudes,0,,17981
54,23,556,Centro,1,,17982
16,23,557,Jamboto-Courelas Via Viveiros,0,,19741
16,23,558,Centro,1,,19384
74,23,559,ESCL S Martinho,0,,19881
74,23,560,Centro - Linha Verde,1,,19882
74,23,561,ESCL S Martinho,0,,19881
59,23,562,Centro,1,,19530
48,23,563,ZN Industrial,0,,14365
16,23,564,Jamboto-Courelas Via Viveiros,0,,19741
48,11,565,ZN Industrial,0,,19981
48,11,566,Centro,1,,19982
8,21,567,Travessa do Pomar,0,,8601
59,21,568,Centro - Universidade,1,,20044
35,21,569,D. João,0,,19441
35,21,570,Centro,1,,19442
35,21,571,D. João,0,,19441
25,23,572,Monte Via Corujeira de Dentro,0,,19501
35,21,573,Centro,1,,19442
10,21,574,STA Quitéria Via Madeira Shopping,0,,18341
45,11,575,Centro,1,,16902
45,11,576,Palheiro Ferreiro Via Ribeiro da Quinta,0,,16901
45,11,577,Centro,1,,16902
10,11,578,STA Quitéria Via Madeira Shopping,0,,18341
10,11,579,Centro,1,,18342
10,11,580,STA Quitéria Via Madeira Shopping,0,,18341
10,11,581,Centro,1,,18342
10,11,582,Centro,1,,18344
15,23,583,Centro,1,,20182
10,11,584,STA Quitéria Via Madeira Shopping,0,,18341
10,11,585,Centro,1,,18344
59,11,586,Fundoa,0,,19523
47,21,587,Pinheirinho Via Palheiro Ferreiro,0,,3821
49,21,588,ZN Industrial,0,,20101
59,11,589,,1,,19522
71,11,590,Ponta Laranjeira - Linha Verde,0,,19581
71,11,591,Centro - Linha Verde,1,,19582
72,11,592,Ponta da Cruz - Linha Verde,0,,20421
72,11,593,Centro - Linha Verde,1,,20422
15,23,594,Centro,1,,20182
27,23,595,Monte Via LG Fonte,0,,19461
27,23,596,Centro,1,,19462
12,21,597,Chamorra,0,,17481
12,21,598,Centro,1,,17484
47,21,599,Centro,1,,3822
49,21,600,Centro,1,,20102
10,21,601,STA Quitéria Via Madeira Shopping,0,,18341
56,21,602,S João Latrão,0,,20221
56,21,603,Centro,1,,20222
9,21,604,STA Quitéria,0,,19683
9,21,605,Centro,1,,18522
59,21,606,Centro - Universidade,1,,20044
42,21,607,Canto do Muro,0,,20081
42,21,608,Centro,1,,20082
21,12,609,Pinheiro das Voltas,0,,19761
35,21,610,D. João,0,,19441
16,22,611,Jamboto-Courelas Via Viveiros,0,,19741
13,23,612,Chamorra Barreira,0,,19951
35,21,613,Centro,1,,19442
14,23,614,Trapiche,0,,13081
14,23,615,Centro,1,,13082
21,23,616,Pinheiro das Voltas (Via Cova Til),0,,19763
21,23,617,Centro,1,,20284
54,11,618,Centro,1,,17982
54,11,619,Nazaré Via Virtudes,0,,17981
54,11,620,Centro,1,,17982
54,21,621,Centro,1,,17982
54,21,622,Nazaré Via Virtudes,0,,17981
54,21,623,Centro,1,,17982
59,21,624,Universidade - Fundoa,0,,20043
49,21,625,ZN Industrial,0,,20101
49,21,626,Centro,1,,20102
25,21,627,Monte Via C Dentro Lombos e Lajinhas,0,,19503
25,21,628,Centro,1,,17022
42,11,629,Centro,1,,20082
25,21,630,Monte Via Corujeira de Dentro,0,,19501
42,11,631,Canto do Muro,0,,20081
25,21,632,Centro,1,,19502
42,11,633,Centro,1,,20082
39,22,634,Teleférico J. Botanico,0,,17221
39,22,635,Centro,1,,17222
39,12,636,Teleférico J. Botanico,0,,17221
39,12,637,Centro,1,,17222
27,21,638,Monte Via LG Fonte,0,,19461
27,21,639,Centro,1,,19484
59,11,640,Universidade - Fundoa,0,,20043
55,21,641,Centro,1,,20062
13,11,642,Chamorra Barreira,0,,19941
55,11,643,Centro,1,,20062
55,21,644,Ribeira Grande,0,,20061
13,21,645,Centro,1,,19952
27,21,646,Monte Via LG Fonte,0,,19461
27,21,647,Centro,1,,19484
59,21,648,,1,,19522
59,21,649,Fundoa,0,,19521
21,22,650,Pinheiro das Voltas,0,,19761
29,21,651,Babosas,0,,19781
59,21,652,,1,,19522
59,11,653,Universidade - Fundoa,0,,20043
59,21,654,Universidade - Fundoa,0,,20043
29,21,655,Babosas,0,,19781
29,21,656,Centro - D. Carlos I,1,,19782
29,11,657,Babosas,0,,19781
29,11,658,Centro - D. Carlos I,1,,19782
53,22,659,Centro,1,,17962
53,22,660,Nazaré Via Virtudes,0,,17961
53,22,661,Centro,1,,17962
54,22,662,Nazaré Via Virtudes,0,,17981
54,22,663,Centro,1,,17982
73,22,664,Lombada - Pizo,0,,19901
73,22,665,Centro,1,,19902
53,12,666,Centro,1,,17962
53,12,667,Nazaré Via Virtudes,0,,17961
53,12,668,Centro,1,,17962
54,12,669,Nazaré Via Virtudes,0,,17981
54,12,670,Centro,1,,17982
73,12,671,Lombada - Pizo,0,,19901
73,12,672,Centro,1,,19902
17,11,673,Álamos,0,,18141
9,22,674,STA Quitéria,0,,19683
9,22,675,STA Quitéria,0,,19683
17,11,676,Centro,1,,18142
21,22,677,Pinheiro das Voltas (Via Cova Til),0,,19763
21,22,678,Centro,1,,17302
9,22,679,STA Quitéria,0,,19683
17,21,680,Álamos,0,,18141
11,22,681,Courelas,0,,14021
9,12,682,STA Quitéria,0,,19683
54,12,683,Nazaré Via Virtudes,0,,17981
11,12,684,Courelas,0,,14021
9,12,685,STA Quitéria,0,,19683
54,12,686,Centro,1,,17982
9,12,687,STA Quitéria,0,,19683
